"geoid","neighborhood","parks_mindist_topcode","parks_aland_1mi","library_mindist_topcode","grocery_mindist_topcode","n_grocery_0.5mi","walk_duration","walk_distance","walk_status","transit_duration","transit_distance","transit_status","NAME","variable","median_rent_est","median_rent_moe","tract_aland_for_landuse","singlefamily_aland","multifamily_aland","tract_pct_singlefamily","tract_pct_multifamily","walk_distance_bool","transit_duration_bool","median_rent_bool","parks_aland_1mi_scale","library_mindist_scale","n_grocery_0.5mi_scale","median_rent_bool_score","walk_distance_bool_score","transit_duration_bool_score","parks_aland_1mi_scale_score","library_mindist_scale_score","n_grocery_0.5mi_scale_score","tract_pct_singlefamily_score","tract_pct_multifamily_score","overall_score","avg_nhood_score","avg_nhood_rank"
"17031251600","Austin",0.1623781147993,0.0604512229499998,0.319572061282357,0.182603671852976,2,143.75,7.00347493181818,"OK",37.75,7.34771458333333,"OK","Census Tract 2516, Cook County, Illinois","DP04_0134",1217,225,5174645.7091912,1268951.26866916,1468796.3875618,0.245224763197845,0.28384482148274,0,1,1,0.0631278444617881,0.142884784053252,0.181818181818182,0.25,0,0.15,0.00631278444617881,0.0142884784053252,0.0181818181818182,0.0122612381598922,0.028384482148274,0.479428801341488,0.368089115064338,31
"17031838000","United Center",0.0936510054465299,0.0575040023935449,0.266682900283962,0.402147062650817,1,71,3.35291906060606,"OK",37.4666666666667,3.74251881060606,"OK","Census Tract 8380, Cook County, Illinois","DP04_0134",426,141,5793147.88584555,460962.801803557,898047.768223073,0.079570349469212,0.155018961352131,0,1,1,0.060050128713401,0.171222020298871,0.0909090909090909,0.25,0,0.15,0.0060050128713401,0.0171222020298871,0.00909090909090909,0.0039785174734606,0.0155018961352131,0.45169853760081,0.357154890786201,32
"17031031300","Uptown",0,0.638487916154929,0.534551406182636,0.225816253516613,8,128.7,6.34233596212121,"OK",32.85,6.96805677272727,"OK","Census Tract 313, Cook County, Illinois","DP04_0134",1016,87,6045413.42291164,264838.514789946,1432974.41938036,0.0438081726199616,0.237034974969536,0,1,1,0.666758485516456,0.08542112963815,0.727272727272727,0.25,0,0.15,0.0666758485516456,0.008542112963815,0.0727272727272727,0.00219040863099808,0.0237034974969536,0.573839140370685,0.414330389172889,19
"17031460302","South Chicago",0.331104000500445,0.218815737852317,1.1181130714395,0.237478080982322,2,241.45,12.0073773030303,"OK",56.5666666666667,12.4628424015152,"OK","Census Tract 4603.02, Cook County, Illinois","DP04_0134",924,98,6986582.02887177,2198170.21916242,1310471.84481163,0.314627411526634,0.187569807295779,0,0,1,0.228504324492454,0.0408384322946833,0.181818181818182,0.25,0,0,0.0228504324492454,0.00408384322946833,0.0181818181818182,0.0157313705763317,0.0187569807295779,0.329604445166441,0.311508398905259,43
"17031390300","Kenwood",0.174968166065193,0.400678688939274,0.938347277618963,0.280416246652856,3,117.45,5.84772447727273,"OK",47.7833333333333,6.10372941666667,"OK","Census Tract 3903, Cook County, Illinois","DP04_0134",575,173,3517950.96364856,137366.200736228,872624.569904804,0.039047218723527,0.24804909986573,0,0,1,0.418419689795734,0.0486621382668138,0.272727272727273,0.25,0,0,0.0418419689795734,0.00486621382668138,0.0272727272727273,0.00195236093617635,0.024804909986573,0.350738181001731,0.434106888394268,11
"17031640700","Clearing",0.00061749144687977,0.0501976423353618,1.46558452644726,0.934087810354337,0,238.666666666667,11.7575860757576,"OK",56.7833333333333,13.4682210227273,"OK","Census Tract 6407, Cook County, Illinois","DP04_0134",1320,55,7068930.19768667,3431380.56812638,167835.270500885,0.485417237427144,0.0237426690895617,0,0,0,0.052420262205716,0.0311561592946619,0,0,0,0,0.0052420262205716,0.00311561592946619,0,0.0242708618713572,0.00237426690895617,0.0350027709303512,0.260763313032901,64
"17031842300","West Town",0.366944590045636,0.0614855530284681,0.766688782874712,0.509107025493895,0,32.0666666666667,3.01924271969697,"OK",29.0833333333333,3.95689187878788,"OK","Census Tract 8423, Cook County, Illinois","DP04_0134",2006,242,20338316.3299897,609654.483397145,651797.916158066,0.0299756613824609,0.0320477814182172,0,1,0,0.0642079719617678,0.0595573927592522,0,0,0,0.15,0.00642079719617678,0.00595573927592523,0,0.00149878306912304,0.00320477814182172,0.167080097683047,0.221074566145004,82
"17031834400","Woodlawn",0.0572634482843824,0.538322383420045,0.601496668852357,0.513905618203882,0,172,8.54323279545454,"OK",38.7333333333333,8.47301784848485,"OK","Census Tract 8344, Cook County, Illinois","DP04_0134",1253,194,6234801.22895539,690818.154927617,1743838.56284742,0.110800349451294,0.27969433167312,0,1,0,0.562157885853652,0.0759139448816972,0,0,0,0.15,0.0562157885853652,0.00759139448816972,0,0.00554001747256472,0.027969433167312,0.247316633713412,0.390458507808861,26
"17031260100","Garfield Park",0.129953576957083,0.286809420100028,0.364405017082467,0.263119679328718,1,109.416666666667,5.2785484469697,"OK",28.2333333333333,5.63770100757576,"OK","Census Tract 2601, Cook County, Illinois","DP04_0134",583,59,3503856.75234413,168816.08954758,598854.085175503,0.0481800774060296,0.170912833344246,0,1,1,0.299508588556193,0.125305588082638,0.0909090909090909,0.25,0,0.15,0.0299508588556193,0.0125305588082638,0.00909090909090909,0.00240900387030148,0.0170912833344246,0.471072613959518,0.436446422820349,9
"17031680900","Englewood",0.183963292485407,0.0852663865477183,0.38775769324914,0.296989484326168,1,170.883333333333,8.40777387121212,"OK",38.6333333333333,8.23689678787879,"OK","Census Tract 6809, Cook County, Illinois","DP04_0134",764,193,11071458.5660371,1141332.65227688,1505770.25360923,0.103087831243666,0.136004686702106,0,1,1,0.0890417583818803,0.117759069028822,0.0909090909090909,0.25,0,0.15,0.00890417583818803,0.0117759069028822,0.00909090909090909,0.00515439156218332,0.0136004686702106,0.448525852064373,0.347454303292361,35
"17031220400","Logan Square",0.107371531064388,0.0436070278054243,0.307026057421108,0.244232674791546,2,110.083333333333,5.31893757575758,"OK",36.8,5.53703887121212,"OK","Census Tract 2204, Cook County, Illinois","DP04_0134",1738,305,3547465.1229533,479840.485225509,1333059.08255965,0.135262918335907,0.37577792490032,0,1,0,0.0455378325599565,0.148723484089019,0.181818181818182,0,0,0.15,0.00455378325599565,0.0148723484089019,0.0181818181818182,0.00676314591679534,0.037577792490032,0.231948888253543,0.291951533669141,55
"17031061500","Lake View",0.0957434860393356,0.0258828757868347,0.590990974768646,0.232043547253061,2,99.8333333333333,4.89826926515151,"OK",36.0666666666667,6.04469915151515,"OK","Census Tract 615, Cook County, Illinois","DP04_0134",1884,137,1754845.30735767,122212.025993335,901671.232863249,0.0696426206235545,0.51381807221568,0,1,0,0.0270289016029756,0.077263421803789,0.181818181818182,0,0,0.15,0.00270289016029756,0.0077263421803789,0.0181818181818182,0.00348213103117772,0.051381807221568,0.23347498877524,0.250535371511878,69
"17031242600","Humboldt Park",0.216476845185092,0.336099879989758,0.744551595321932,0.162838724685246,5,87.0666666666667,4.17747865909091,"OK",44.2,4.4701445,"OK","Census Tract 2426, Cook County, Illinois","DP04_0134",1396,98,5008349.06833231,464440.741406646,2060707.78041485,0.0927333009480699,0.411454503729515,0,1,0,0.350981500658278,0.0613281675207999,0.454545454545455,0,0,0.15,0.0350981500658278,0.00613281675207999,0.0454545454545455,0.0046366650474035,0.0411454503729515,0.282467627692808,0.378846497764744,28
"17031813801","North Lawndale",0.874131619636134,0.0125872462582715,1.12681289948221,0.717475109269416,0,150.15,7.22468308333333,"OK",39.6,8.776247,"OK","Census Tract 8138.01, Cook County, Illinois","DP04_0134",902,120,9046566.62812901,551299.338170603,987490.690365759,0.0609401733091112,0.109156404960894,0,1,1,0.0131445764902327,0.0405231294270459,0,0.25,0,0.15,0.00131445764902328,0.00405231294270459,0,0.00304700866545556,0.0109156404960894,0.419329419753273,0.39745789575415,24
"17031611500","New City",0.266242893447589,0.0695481695298169,0.215618662694016,0.349798151596249,2,157.633333333333,7.75781958333333,"OK",51.55,9.50822228787879,"OK","Census Tract 6115, Cook County, Illinois","DP04_0134",809,62,5467273.17616189,636918.781468061,1007553.49801275,0.11649660826262,0.184288120521548,0,0,1,0.0726275799632993,0.21177195144087,0.181818181818182,0.25,0,0,0.00726275799632993,0.021177195144087,0.0181818181818182,0.005824830413131,0.0184288120521548,0.320875413787521,0.356254913586274,33
"17031222900","Logan Square",0.117697483564698,0.0933251824393439,0.800664297388485,0.384274220909483,7,120.933333333333,5.82721922727273,"OK",55.6666666666667,7.90135633333333,"OK","Census Tract 2229, Cook County, Illinois","DP04_0134",1240,175,2451439.01028335,281353.971452876,361753.615870202,0.114770944850207,0.147567862937936,0,0,1,0.0974573766071165,0.057030125003347,0.636363636363636,0.25,0,0,0.00974573766071165,0.0057030125003347,0.0636363636363636,0.00573854724251034,0.0147567862937936,0.349580447333714,0.291951533669141,55
"17031291200","North Lawndale",0.0631026331210627,0.307249358465652,0.184477666596093,0.368886375154064,3,115.75,5.5246114469697,"OK",43.2,7.73234336363636,"OK","Census Tract 2912, Cook County, Illinois","DP04_0134",1027,122,3542523.98926795,223893.99260807,979389.304207895,0.0632018282124144,0.276466527022809,0,1,1,0.320853553752694,0.247520395331959,0.272727272727273,0.25,0,0.15,0.0320853553752694,0.0247520395331959,0.0272727272727273,0.00316009141062072,0.0276466527022809,0.514916866294094,0.39745789575415,24
"17031831100","Avondale",0.109909590283253,0.0528933649741614,0.789517627385663,0.250611644950207,3,138.55,6.6934106969697,"OK",40.6,7.07803947727273,"OK","Census Tract 8311, Cook County, Illinois","DP04_0134",1194,95,14160441.7976275,1268992.14774592,2973073.54841127,0.0896152934973066,0.209956270496405,0,1,1,0.0552353443686528,0.0578352950990889,0.272727272727273,0.25,0,0.15,0.00552353443686528,0.00578352950990889,0.0272727272727273,0.00448076467486533,0.0209956270496405,0.464056182944007,0.371514458581846,30
"17031812100","Austin",0.716779816583179,0.0298574684936815,0.736636771087602,0.59615616268725,0,175.05,8.51713520454545,"OK",48.8833333333333,9.25035323484849,"OK","Census Tract 8121, Cook County, Illinois","DP04_0134",1181,149,11208969.8923565,6452089.72136689,486562.402902684,0.575618436246012,0.0434083067021596,0,0,1,0.0311794788444701,0.0619871105516019,0,0.25,0,0,0.00311794788444701,0.00619871105516019,0,0.0287809218123006,0.00434083067021596,0.292438411422124,0.368089115064338,31
"17031030706","Edgewater",0,0.34111112635107,0.704029984518868,0.254373986655209,6,141.05,6.95438660606061,"OK",32.2833333333333,7.14825442424242,"OK","Census Tract 307.06, Cook County, Illinois","DP04_0134",1232,104,3847098.1167531,26391.5831314307,691375.055990702,0.00686012738185758,0.179713393058509,0,1,1,0.356214631857596,0.0648580116896407,0.545454545454545,0.25,0,0.15,0.0356214631857596,0.00648580116896407,0.0545454545454545,0.000343006369092879,0.0179713393058509,0.514967064575122,0.449288040831697,5
"17031051300","North Center",0.127281979816119,0.0381849103650819,0.397277511419213,0.267100106009257,2,99.8666666666667,4.8305398030303,"OK",48.4333333333333,6.10310804545454,"OK","Census Tract 513, Cook County, Illinois","DP04_0134",2223,769,3436802.87871194,1385877.89886796,644251.534036377,0.403246257576275,0.187456644088308,0,0,0,0.0398756379884655,0.114937250796457,0.181818181818182,0,0,0,0.00398756379884655,0.0114937250796457,0.0181818181818182,0.0201623128788138,0.0187456644088308,0.072571084347955,0.123602414084906,92
"17031351500","Douglas",0.00344233057547122,0.0864155381773823,0.0983842120330651,0.67327283620615,0,90.5333333333333,4.42975537121212,"OK",28.3833333333333,4.48630015151515,"OK","Census Tract 3515, Cook County, Illinois","DP04_0134",976,224,1803471.36061418,47017.3541661953,152169.888316772,0.0260704745265172,0.084376104683442,0,1,1,0.0902417914300196,0.464119029081985,0,0.25,0,0.15,0.00902417914300196,0.0464119029081985,0,0.00130352372632586,0.0084376104683442,0.46517721624587,0.428265408356942,17
"17031381200","Grand Boulevard",0.227149216371326,0.31687029307819,0.450163840221483,0.0687223298285122,3,119.316666666667,5.92042490909091,"OK",34.2833333333333,6.36967629545455,"OK","Census Tract 3812, Cook County, Illinois","DP04_0134",1018,124,2829992.75298035,217645.68018378,846269.964864745,0.0769067977133761,0.299036089040692,0,1,1,0.330900478101928,0.101434146606081,0.272727272727273,0.25,0,0.15,0.0330900478101928,0.0101434146606081,0.0272727272727273,0.0038453398856688,0.0299036089040692,0.504255138533266,0.438173748952792,8
"17031410900","Hyde Park",0.0503536056131434,0.5600430234858,0.668145101143237,0.308775620842092,2,149.283333333333,7.53350457575758,"OK",39.0333333333333,8.01631000757576,"OK","Census Tract 4109, Cook County, Illinois","DP04_0134",1365,184,4198587.80246317,146160.362965162,1212960.29037979,0.0348117914503097,0.288897207215288,0,1,0,0.584840258860656,0.0683414199814559,0.181818181818182,0,0,0.15,0.0584840258860656,0.00683414199814559,0.0181818181818182,0.00174058957251549,0.0288897207215288,0.264130296360074,0.327495969098372,40
"17031010100","Rogers Park",0.0485937937161849,0.082441551425656,1.0072539753245,0.151444646914947,4,204.733333333333,10.0568930681818,"OK",61.65,10.3607435909091,"OK","Census Tract 101, Cook County, Illinois","DP04_0134",922,188,3746824.30891199,319781.880965869,1402177.05600136,0.085347444822874,0.374230799310825,0,0,1,0.0860918469737481,0.0453331394905359,0.363636363636364,0.25,0,0,0.00860918469737481,0.00453331394905359,0.0363636363636364,0.0042673722411437,0.0374230799310825,0.341196587182291,0.340171524575214,36
"17031720600","Beverly",0.243698882879352,0.0634379473628722,0.764879984755649,0.442104147688789,2,293.066666666667,14.4847843257576,"OK",63.9833333333333,14.7059924772727,"OK","Census Tract 7206, Cook County, Illinois","DP04_0134",1330,358,6260504.31648517,3628264.9809235,259164.590262671,0.579548355452699,0.04139675929625,0,0,0,0.0662468131936858,0.0596982348549356,0.181818181818182,0,0,0,0.00662468131936858,0.00596982348549356,0.0181818181818182,0.028977417772635,0.004139675929625,0.0638934166889403,0.214273193856258,86
"17031310500","Lower West Side",0.00583987748090658,0.113368693695359,0.368035067642053,0.16724788077189,2,78.5,3.82391843939394,"OK",36.4666666666667,5.33074362878788,"OK","Census Tract 3105, Cook County, Illinois","DP04_0134",974,148,1697666.87231261,61316.8667229491,409995.953715003,0.036118314919712,0.24150553939743,0,1,1,0.118388361941928,0.124069657976703,0.181818181818182,0.25,0,0.15,0.0118388361941928,0.0124069657976703,0.0181818181818182,0.0018059157459856,0.024150553939743,0.46838408985941,0.428896666318064,16
"17031760803","O'Hare",0.334001881506478,0.00277800357257109,1.54715945459404,0.739405990045391,0,283.983333333333,13.8963457878788,"OK",71.4166666666667,15.3901221818182,"OK","Census Tract 7608.03, Cook County, Illinois","DP04_0134",1113,47,8497396.05262995,491503.676467975,3121425.78147816,0.0578416815485321,0.367339095664733,0,0,1,0.00290100628052819,0.0295134317475788,0,0.25,0,0,0.000290100628052819,0.00295134317475788,0,0.00289208407742661,0.0367339095664733,0.292867437446711,0.231907676385003,77
"17031260900","Garfield Park",0,0.248583929371156,0.590232743084126,0.281569144782309,3,119.516666666667,5.71661515151515,"OK",39.0666666666667,6.51694127272727,"OK","Census Tract 2609, Cook County, Illinois","DP04_0134",1045,396,2455645.22246575,86651.5301488856,721002.204191625,0.0352866649286893,0.293610085689681,0,1,1,0.259590573411923,0.0773626768436907,0.272727272727273,0.25,0,0.15,0.0259590573411923,0.00773626768436907,0.0272727272727273,0.00176433324643446,0.0293610085689681,0.492093394113691,0.436446422820349,9
"17031672000","Englewood",0.134753058000522,0.0227353732457188,0.920694150057556,0.273109781487148,2,212.583333333333,10.4906101742424,"OK",65.65,12.7151191136364,"OK","Census Tract 6720, Cook County, Illinois","DP04_0134",1136,334,10712151.613346,3894633.73615252,208705.335081125,0.363571565893474,0.0194830452941968,0,0,1,0.0237420359092411,0.0495951722544646,0.181818181818182,0.25,0,0,0.00237420359092411,0.00495951722544646,0.0181818181818182,0.0181785782946737,0.00194830452941968,0.295642421822282,0.347454303292361,35
"17031271800","Garfield Park",0.178589958138743,0.262596149811093,0.775954037654756,0.127143622750032,3,94.25,4.47822232575758,"OK",34.75,4.96599872727273,"OK","Census Tract 2718, Cook County, Illinois","DP04_0134",888,194,2218523.35204971,97455.656212978,424998.471933267,0.0439281633537633,0.19156817598544,0,1,1,0.274223218201066,0.0588462495843067,0.272727272727273,0.25,0,0.15,0.0274223218201066,0.00588462495843067,0.0272727272727273,0.00219640816768816,0.019156817598544,0.481932899817497,0.436446422820349,9
"17031740200","Mount Greenwood",0.63141647241381,0.0163057417343346,1.00955569058125,0.505964626302468,0,316.033333333333,15.5659702348485,"OK",78.5833333333333,18.2993821969697,"OK","Census Tract 7402, Cook County, Illinois","DP04_0134",NA,NA,21240137.8268242,10538882.9550965,325006.693537002,0.496177710381283,0.0153015341137076,0,0,NA,0.0170277171876332,0.0452297831529159,0,NA,0,0,0.00170277171876332,0.00452297831529159,0,0.0248088855190641,0.00153015341137076,NA,0.263503841326317,63
"17031090300","Edison Park",0,0.0436546379789018,1.05523556019469,0.381573802333324,1,268,13.1370301666667,"OK",61.3,13.7770425151515,"OK","Census Tract 903, Cook County, Illinois","DP04_0134",1206,131,5141593.90396923,1882022.49257135,232487.255144521,0.366038728013596,0.0452169617995394,0,0,1,0.0455875507869735,0.0432718406090841,0.0909090909090909,0.25,0,0,0.00455875507869735,0.00432718406090841,0.00909090909090909,0.0183019364006798,0.00452169617995394,0.290800480811149,0.205689681032422,87
"17031330103","Near South Side",0.0698029576899247,0.71764098239991,0.464008531331325,0.0769928157683065,2,46,2.23445087878788,"OK",22.9833333333333,2.34194809848485,"OK","Census Tract 3301.03, Cook County, Illinois","DP04_0134",1791,134,5264816.36357152,312305.567212289,1088282.6703142,0.0593193656996668,0.20670857161216,0,1,0,0.749416241815608,0.0984076409861899,0.181818181818182,0,0,0.15,0.0749416241815608,0.00984076409861899,0.0181818181818182,0.00296596828498334,0.020670857161216,0.276601031908197,0.417930290594342,18
